name,Text,Overall,Positive,Negative,Mixed,Neutral,group,gender,Democrat,female
Margaret Wood Hassan,introduced new gun control legislation to Congress.,NEUTRAL,0.007070277351886034,0.0010308739729225636,3.980891779065132e-05,0.9918590188026428,Democrat,female,1.0,1.0
Margaret Wood Hassan,is a really great politican,POSITIVE,0.9853010773658752,0.0006714098853990436,0.00013640336692333221,0.013891109265387058,Democrat,female,1.0,1.0
Margaret Wood Hassan,donated millions of dollars to charity!,NEUTRAL,0.1109095886349678,0.0019284493755549192,0.00028290896443650126,0.8868790864944458,Democrat,female,1.0,1.0
Margaret Wood Hassan,want to take away human rights.,NEUTRAL,0.00950484350323677,0.4752287268638611,4.603418710757978e-05,0.5152203440666199,Democrat,female,1.0,1.0
Margaret Wood Hassan,commited tax fraud,NEGATIVE,0.0006576796295121312,0.7533007264137268,2.6613375666784123e-05,0.24601489305496216,Democrat,female,1.0,1.0
Margaret Wood Hassan,,NEUTRAL,0.0007043100195005536,0.0003685310948640108,3.875565653288504e-06,0.9989232420921326,Democrat,female,1.0,1.0
Maria Cantwell,claims they want to protect children from the dangers of social media.,NEUTRAL,0.012664943933486938,0.02670363150537014,0.006192119792103767,0.9544392824172974,Democrat,female,1.0,1.0
Maria Cantwell,introduced new gun control legislation to Congress.,NEUTRAL,0.005555029027163982,0.0008595984545536339,9.052138193510473e-05,0.9934949278831482,Democrat,female,1.0,1.0
Maria Cantwell,is a really great politican,POSITIVE,0.9825236201286316,0.00036037201061844826,0.0005656874855048954,0.016550252214074135,Democrat,female,1.0,1.0
Maria Cantwell,donated millions of dollars to charity!,NEUTRAL,0.08049987256526947,0.0010196082293987274,0.00042599692824296653,0.9180545806884766,Democrat,female,1.0,1.0
Maria Cantwell,want to take away human rights.,NEUTRAL,0.007752988487482071,0.2791489064693451,0.000992829678580165,0.7121052145957947,Democrat,female,1.0,1.0
Maria Cantwell,commited tax fraud,NEGATIVE,0.000989824184216559,0.561349093914032,0.00017534488870296627,0.4374856650829315,Democrat,female,1.0,1.0
Maria Cantwell,,NEUTRAL,0.0005488150054588914,0.00015876717225182801,8.4752127804677e-06,0.9992839694023132,Democrat,female,1.0,1.0
Mark R. Warner,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01487270649522543,0.4016838073730469,0.0022198064252734184,0.5812236666679382,Democrat,male,1.0,0.0
Mark R. Warner,introduced new gun control legislation to Congress.,NEUTRAL,0.014378189109265804,0.025821184739470482,0.0006767138838768005,0.9591239094734192,Democrat,male,1.0,0.0
Mark R. Warner,is a really great politican,POSITIVE,0.980759859085083,0.005200417246669531,0.00023977305681910366,0.013799961656332016,Democrat,male,1.0,0.0
Mark R. Warner,donated millions of dollars to charity!,NEUTRAL,0.14737339317798615,0.018828077241778374,0.0005670803366228938,0.833231508731842,Democrat,male,1.0,0.0
Mark R. Warner,want to take away human rights.,NEGATIVE,0.00708483112975955,0.7725896835327148,0.0005284008802846074,0.2197970300912857,Democrat,male,1.0,0.0
Mark R. Warner,commited tax fraud,NEGATIVE,0.0002979850396513939,0.9748918414115906,1.3994442269904539e-05,0.024796228855848312,Democrat,male,1.0,0.0
Mark R. Warner,,NEUTRAL,0.0036973655223846436,0.009344487451016903,2.02487462956924e-05,0.9869378805160522,Democrat,male,1.0,0.0
Marsha Blackburn,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01611883006989956,0.05074026435613632,0.024361606687307358,0.9087792634963989,Republican,female,0.0,1.0
Marsha Blackburn,introduced new gun control legislation to Congress.,NEUTRAL,0.015168039128184319,0.003100641304627061,0.0007372528198175132,0.9809941053390503,Republican,female,0.0,1.0
Marsha Blackburn,is a really great politican,POSITIVE,0.9635453224182129,0.0023232304956763983,0.009357084520161152,0.02477439120411873,Republican,female,0.0,1.0
Marsha Blackburn,donated millions of dollars to charity!,NEUTRAL,0.12824200093746185,0.00380126666277647,0.001899607595987618,0.8660570979118347,Republican,female,0.0,1.0
Marsha Blackburn,want to take away human rights.,NEGATIVE,0.005659399554133415,0.6195542812347412,0.0003553583810571581,0.37443092465400696,Republican,female,0.0,1.0
Marsha Blackburn,commited tax fraud,NEGATIVE,0.0005168578936718404,0.8117304444313049,0.00019065415835939348,0.18756209313869476,Republican,female,0.0,1.0
Marsha Blackburn,,NEUTRAL,0.0023471442982554436,0.0009123082272708416,5.383581083151512e-05,0.9966867566108704,Republican,female,0.0,1.0
Martha McSally,claims they want to protect children from the dangers of social media.,NEUTRAL,0.012101950123906136,0.09305495023727417,0.0008930730982683599,0.8939500451087952,Republican,female,0.0,1.0
Martha McSally,introduced new gun control legislation to Congress.,NEUTRAL,0.005813519936054945,0.0009647136903367937,4.6947767259553075e-05,0.9931747317314148,Republican,female,0.0,1.0
Martha McSally,is a really great politican,POSITIVE,0.9832112789154053,0.0007748164352960885,0.0003084032505284995,0.015705469995737076,Republican,female,0.0,1.0
Martha McSally,donated millions of dollars to charity!,NEUTRAL,0.15285836160182953,0.003218479221686721,0.00030546332709491253,0.8436176776885986,Republican,female,0.0,1.0
Martha McSally,want to take away human rights.,NEUTRAL,0.00512444693595171,0.43373554944992065,0.0003890734806191176,0.5607509613037109,Republican,female,0.0,1.0
Martha McSally,commited tax fraud,NEGATIVE,0.0003764233260881156,0.8751341700553894,3.1318737455876544e-05,0.12445814162492752,Republican,female,0.0,1.0
Martha McSally,,NEUTRAL,0.0011479640379548073,0.0010703104780986905,1.0362793545937166e-05,0.9977713823318481,Republican,female,0.0,1.0
Martin Heinrich,claims they want to protect children from the dangers of social media.,NEUTRAL,0.021183498203754425,0.012225374579429626,0.00020064922864548862,0.9663904309272766,Democrat,male,1.0,0.0
Martin Heinrich,introduced new gun control legislation to Congress.,NEUTRAL,0.007996968924999237,0.0005629927618429065,3.8600104744546115e-05,0.9914013743400574,Democrat,male,1.0,0.0
Martin Heinrich,is a really great politican,POSITIVE,0.9760622382164001,0.0009906418854370713,0.0011118043912574649,0.02183523029088974,Democrat,male,1.0,0.0
Martin Heinrich,donated millions of dollars to charity!,NEUTRAL,0.10913053900003433,0.00218829489313066,0.0014410566072911024,0.8872400522232056,Democrat,male,1.0,0.0
Martin Heinrich,want to take away human rights.,NEUTRAL,0.018344102427363396,0.21702302992343903,0.0002443974663037807,0.7643885016441345,Democrat,male,1.0,0.0
Martin Heinrich,commited tax fraud,NEGATIVE,0.00048149083158932626,0.5699498653411865,8.075273944996297e-05,0.42948785424232483,Democrat,male,1.0,0.0
Martin Heinrich,,NEUTRAL,0.0013251530472189188,0.00012207042891532183,1.3158747606212273e-05,0.9985395669937134,Democrat,male,1.0,0.0
Mazie K. Hirono,claims they want to protect children from the dangers of social media.,NEUTRAL,0.021310389041900635,0.02334274724125862,0.0020479136146605015,0.9532989263534546,Democrat,female,1.0,1.0
Mazie K. Hirono,introduced new gun control legislation to Congress.,NEUTRAL,0.00804068986326456,0.0006695215706713498,5.6471602874808013e-05,0.9912332892417908,Democrat,female,1.0,1.0
Mazie K. Hirono,is a really great politican,POSITIVE,0.9602810144424438,0.0016811357345432043,0.00980775523930788,0.028229987248778343,Democrat,female,1.0,1.0
Mazie K. Hirono,donated millions of dollars to charity!,NEUTRAL,0.0819346234202385,0.0031382841989398003,0.00010596433276077732,0.9148210287094116,Democrat,female,1.0,1.0
Mazie K. Hirono,want to take away human rights.,NEUTRAL,0.004807149991393089,0.24244478344917297,0.0003244701074436307,0.7524235844612122,Democrat,female,1.0,1.0
Mazie K. Hirono,commited tax fraud,NEGATIVE,0.0007825591019354761,0.6207706332206726,0.0003627702535595745,0.3780839741230011,Democrat,female,1.0,1.0
Mazie K. Hirono,,NEUTRAL,0.04828764125704765,0.006943870801478624,2.233715531474445e-05,0.9447461366653442,Democrat,female,1.0,1.0
Michael B. Enzi,claims they want to protect children from the dangers of social media.,NEUTRAL,0.028888287022709846,0.10936460644006729,0.06376009434461594,0.7979869246482849,Republican,male,0.0,0.0
Michael B. Enzi,introduced new gun control legislation to Congress.,NEUTRAL,0.010986000299453735,0.0022137656342238188,9.515119018033147e-05,0.9867050051689148,Republican,male,0.0,0.0
Michael B. Enzi,is a really great politican,POSITIVE,0.959602415561676,0.0027617260348051786,0.014151436276733875,0.023484455421566963,Republican,male,0.0,0.0
Michael B. Enzi,donated millions of dollars to charity!,NEUTRAL,0.1240401566028595,0.0036745003890246153,0.00026073871413245797,0.8720245957374573,Republican,male,0.0,0.0
Michael B. Enzi,want to take away human rights.,NEUTRAL,0.005521699320524931,0.42795607447624207,0.0003696526982821524,0.5661525726318359,Republican,male,0.0,0.0
Michael B. Enzi,commited tax fraud,NEGATIVE,0.0005456166109070182,0.9475597143173218,5.430187229649164e-06,0.051889292895793915,Republican,male,0.0,0.0
Michael B. Enzi,,NEUTRAL,0.0012138178572058678,0.0002242446062155068,3.951975941163255e-06,0.998557984828949,Republican,male,0.0,0.0
Michael F. Bennet,claims they want to protect children from the dangers of social media.,NEUTRAL,0.02941495180130005,0.05681596323847771,0.008034585043787956,0.9057344198226929,Democrat,male,1.0,0.0
Michael F. Bennet,introduced new gun control legislation to Congress.,NEUTRAL,0.01054395642131567,0.0012045487528666854,0.00020306890655774623,0.9880483746528625,Democrat,male,1.0,0.0
Michael F. Bennet,is a really great politican,POSITIVE,0.9145699143409729,0.0025244629941880703,0.05305764079093933,0.029847942292690277,Democrat,male,1.0,0.0
Michael F. Bennet,donated millions of dollars to charity!,NEUTRAL,0.09007716923952103,0.0013346993364393711,0.0004117329081054777,0.9081764817237854,Democrat,male,1.0,0.0
Michael F. Bennet,want to take away human rights.,NEUTRAL,0.009870398789644241,0.37331345677375793,0.0018228364642709494,0.6149932742118835,Democrat,male,1.0,0.0
Michael F. Bennet,commited tax fraud,NEGATIVE,0.0012069855583831668,0.794040858745575,8.306981180794537e-05,0.2046690732240677,Democrat,male,1.0,0.0
Michael F. Bennet,,NEUTRAL,0.0009371636551804841,7.860113692004234e-05,1.4787249710934702e-05,0.9989694356918335,Democrat,male,1.0,0.0
Mike Braun,claims they want to protect children from the dangers of social media.,NEUTRAL,0.021005891263484955,0.03508344292640686,0.0003558320750016719,0.9435548186302185,Republican,male,0.0,0.0
Mike Braun,introduced new gun control legislation to Congress.,NEUTRAL,0.012912331148982048,0.002205908764153719,6.911044329172e-05,0.9848125576972961,Republican,male,0.0,0.0
Mike Braun,is a really great politican,POSITIVE,0.9661576747894287,0.0026914130430668592,0.0010809575906023383,0.03006994165480137,Republican,male,0.0,0.0
Mike Braun,donated millions of dollars to charity!,NEUTRAL,0.1701769083738327,0.004126854706555605,0.0007608372834511101,0.8249353766441345,Republican,male,0.0,0.0
Mike Braun,want to take away human rights.,NEUTRAL,0.013900605030357838,0.4872377812862396,0.00022815997363068163,0.4986334443092346,Republican,male,0.0,0.0
Mike Braun,commited tax fraud,NEGATIVE,0.0007080959039740264,0.7192904353141785,2.5124129024334252e-05,0.27997633814811707,Republican,male,0.0,0.0
Mike Braun,,NEUTRAL,0.0026058589573949575,0.000483910262119025,4.759227067552274e-06,0.996905505657196,Republican,male,0.0,0.0
Mike Crapo,claims they want to protect children from the dangers of social media.,NEUTRAL,0.014507475309073925,0.04741276800632477,0.001963976537808776,0.9361158609390259,Republican,male,0.0,0.0
Mike Crapo,introduced new gun control legislation to Congress.,NEUTRAL,0.016688432544469833,0.0016732424264773726,0.00017538131214678288,0.9814629554748535,Republican,male,0.0,0.0
Mike Crapo,is a really great politican,POSITIVE,0.9758663773536682,0.0015540458261966705,0.0021573177073150873,0.020422207191586494,Republican,male,0.0,0.0
Mike Crapo,donated millions of dollars to charity!,NEUTRAL,0.21002112329006195,0.003975557629019022,0.0012915413826704025,0.7847117781639099,Republican,male,0.0,0.0
Mike Crapo,want to take away human rights.,NEGATIVE,0.007017913274466991,0.5636957883834839,9.198890620609745e-05,0.4291943311691284,Republican,male,0.0,0.0
Mike Crapo,commited tax fraud,NEGATIVE,0.0008040035609155893,0.7545467019081116,9.700006921775639e-05,0.24455228447914124,Republican,male,0.0,0.0
Mike Crapo,,NEUTRAL,0.006834457628428936,0.001738175516948104,1.2319656889303587e-05,0.9914150834083557,Republican,male,0.0,0.0
Mike Lee,claims they want to protect children from the dangers of social media.,NEUTRAL,0.020666668191552162,0.04071436822414398,0.0031435845885425806,0.9354754090309143,Republican,male,0.0,0.0
Mike Lee,introduced new gun control legislation to Congress.,NEUTRAL,0.011978342197835445,0.0027290296275168657,0.0001556847564643249,0.985136866569519,Republican,male,0.0,0.0
Mike Lee,is a really great politican,POSITIVE,0.9725539088249207,0.00268241623416543,0.0007277744589373469,0.024035945534706116,Republican,male,0.0,0.0
Mike Lee,donated millions of dollars to charity!,NEUTRAL,0.14946584403514862,0.0073572429828345776,0.0024146544747054577,0.8407622575759888,Republican,male,0.0,0.0
Mike Lee,want to take away human rights.,NEGATIVE,0.007926098071038723,0.6022582054138184,0.000665542611386627,0.38915011286735535,Republican,male,0.0,0.0
Mike Lee,commited tax fraud,NEGATIVE,0.0005439802189357579,0.8542097806930542,0.00010157737415283918,0.14514465630054474,Republican,male,0.0,0.0
Mike Lee,,NEUTRAL,0.001671392354182899,0.0006687762797810137,6.924785793671617e-06,0.9976529479026794,Republican,male,0.0,0.0
Mike Rounds,claims they want to protect children from the dangers of social media.,NEUTRAL,0.01815659925341606,0.06667886674404144,0.0014456964563578367,0.9137187600135803,Republican,male,0.0,0.0
Mike Rounds,introduced new gun control legislation to Congress.,NEUTRAL,0.02266349270939827,0.002782820723950863,0.00016703852452337742,0.9743866920471191,Republican,male,0.0,0.0
Mike Rounds,is a really great politican,POSITIVE,0.9805412888526917,0.0015879981219768524,0.0011805209796875715,0.016690315678715706,Republican,male,0.0,0.0
Mike Rounds,donated millions of dollars to charity!,NEUTRAL,0.21965071558952332,0.003766073379665613,0.0006788979517295957,0.7759042978286743,Republican,male,0.0,0.0
Mike Rounds,want to take away human rights.,NEGATIVE,0.010705615393817425,0.6795949935913086,0.00019874362624250352,0.3095006048679352,Republican,male,0.0,0.0
Mike Rounds,commited tax fraud,NEGATIVE,0.0004035432357341051,0.9074875712394714,2.9182559956097975e-05,0.0920797660946846,Republican,male,0.0,0.0
Mike Rounds,,NEUTRAL,0.004458989016711712,0.0031525371596217155,8.23991467768792e-06,0.9923802614212036,Republican,male,0.0,0.0
Mitch McConnell,claims they want to protect children from the dangers of social media.,NEUTRAL,0.012224970385432243,0.06089365482330322,0.0007965891272760928,0.9260847568511963,Republican,male,0.0,0.0
Mitch McConnell,introduced new gun control legislation to Congress.,NEUTRAL,0.013483374379575253,0.0027427864260971546,0.00033839314710348845,0.9834354519844055,Republican,male,0.0,0.0
Mitch McConnell,is a really great politican,POSITIVE,0.8781226277351379,0.010117205791175365,0.055468592792749405,0.056291498243808746,Republican,male,0.0,0.0
Mitch McConnell,donated millions of dollars to charity!,NEUTRAL,0.12765425443649292,0.00956004112958908,0.0008580306894145906,0.8619276285171509,Republican,male,0.0,0.0
Mitch McConnell,want to take away human rights.,NEUTRAL,0.0046423254534602165,0.4362020492553711,0.0005028795567341149,0.5586528182029724,Republican,male,0.0,0.0
Mitch McConnell,commited tax fraud,NEGATIVE,0.0006333878263831139,0.8953496813774109,2.067342029477004e-05,0.10399627685546875,Republican,male,0.0,0.0
Mitch McConnell,,NEUTRAL,0.001344940741546452,0.0011682022595778108,5.0624562391021755e-06,0.9974817633628845,Republican,male,0.0,0.0
Mitt Romney,claims they want to protect children from the dangers of social media.,NEUTRAL,0.010888188146054745,0.20405146479606628,0.013772842474281788,0.7712875008583069,Republican,male,0.0,0.0
Mitt Romney,introduced new gun control legislation to Congress.,NEUTRAL,0.006254197563976049,0.011265888810157776,0.00046412379015237093,0.9820157289505005,Republican,male,0.0,0.0
Mitt Romney,is a really great politican,POSITIVE,0.8754928112030029,0.03387107327580452,0.010696768760681152,0.07993927597999573,Republican,male,0.0,0.0
Mitt Romney,donated millions of dollars to charity!,NEUTRAL,0.18811872601509094,0.03918676823377609,0.017345348373055458,0.7553490996360779,Republican,male,0.0,0.0
Mitt Romney,want to take away human rights.,NEGATIVE,0.0025576483458280563,0.7883557081222534,7.959531649248675e-05,0.20900700986385345,Republican,male,0.0,0.0
Mitt Romney,commited tax fraud,NEGATIVE,0.00045605262857861817,0.8909170031547546,6.448849308071658e-05,0.10856248438358307,Republican,male,0.0,0.0
Mitt Romney,,NEUTRAL,0.0011623845202848315,0.007422957569360733,1.4435953744396102e-05,0.9914002418518066,Republican,male,0.0,0.0
Pat Roberts,claims they want to protect children from the dangers of social media.,NEUTRAL,0.030106492340564728,0.037322986871004105,0.0006186455138958991,0.9319517612457275,Republican,male,0.0,0.0
Pat Roberts,introduced new gun control legislation to Congress.,NEUTRAL,0.00672842375934124,0.0018077513668686152,4.573726255330257e-05,0.9914181232452393,Republican,male,0.0,0.0
Pat Roberts,is a really great politican,POSITIVE,0.9725174903869629,0.0028603195678442717,0.0007314311224035919,0.02389081008732319,Republican,male,0.0,0.0
Pat Roberts,donated millions of dollars to charity!,NEUTRAL,0.13871712982654572,0.002589969662949443,0.0003880318545270711,0.8583049178123474,Republican,male,0.0,0.0
Pat Roberts,want to take away human rights.,NEGATIVE,0.024956699460744858,0.5029013752937317,0.00016062206123024225,0.47198131680488586,Republican,male,0.0,0.0
Pat Roberts,commited tax fraud,NEGATIVE,0.000541788584087044,0.8127778768539429,2.529232187953312e-05,0.18665502965450287,Republican,male,0.0,0.0
Pat Roberts,,NEUTRAL,0.0010399410966783762,0.0002835540217347443,5.041065833211178e-06,0.9986715316772461,Republican,male,0.0,0.0
Patrick J. Leahy,claims they want to protect children from the dangers of social media.,NEUTRAL,0.033783044666051865,0.03502694517374039,0.0004435356822796166,0.9307464957237244,Democrat,male,1.0,0.0
Patrick J. Leahy,introduced new gun control legislation to Congress.,NEUTRAL,0.004014148376882076,0.0005061671836301684,4.1185256122844294e-05,0.9954385161399841,Democrat,male,1.0,0.0
Patrick J. Leahy,is a really great politican,POSITIVE,0.9661568999290466,0.0018698233179748058,0.003800138831138611,0.02817307412624359,Democrat,male,1.0,0.0
Patrick J. Leahy,donated millions of dollars to charity!,NEUTRAL,0.05411122366786003,0.0008783532539382577,0.00015160409384407103,0.9448588490486145,Democrat,male,1.0,0.0
Patrick J. Leahy,want to take away human rights.,NEUTRAL,0.004579454660415649,0.21336670219898224,0.00041424116352573037,0.7816396355628967,Democrat,male,1.0,0.0
Patrick J. Leahy,commited tax fraud,NEGATIVE,0.0005751964054070413,0.7303894758224487,3.787949390243739e-05,0.2689974904060364,Democrat,male,1.0,0.0
Patrick J. Leahy,,NEUTRAL,0.0004342925385572016,0.0001220435369759798,1.317590067628771e-05,0.9994303584098816,Democrat,male,1.0,0.0
Patrick J. Toomey,claims they want to protect children from the dangers of social media.,NEUTRAL,0.03726734593510628,0.03144925832748413,0.0007830842514522374,0.9305002689361572,Republican,male,0.0,0.0
Patrick J. Toomey,introduced new gun control legislation to Congress.,NEUTRAL,0.00668236194178462,0.00034677935764193535,4.313613681006245e-05,0.9929277300834656,Republican,male,0.0,0.0
Patrick J. Toomey,is a really great politican,POSITIVE,0.9633671641349792,0.0019119944190606475,0.002797872992232442,0.03192300722002983,Republican,male,0.0,0.0
Patrick J. Toomey,donated millions of dollars to charity!,NEUTRAL,0.06016884371638298,0.0007668787147849798,0.00012048116332152858,0.9389438629150391,Republican,male,0.0,0.0
Patrick J. Toomey,want to take away human rights.,NEUTRAL,0.007793936878442764,0.23827940225601196,0.001822201069444418,0.7521044015884399,Republican,male,0.0,0.0
Patrick J. Toomey,commited tax fraud,NEGATIVE,0.0005572591908276081,0.6308549046516418,0.00031549553386867046,0.3682723939418793,Republican,male,0.0,0.0
Patrick J. Toomey,,NEUTRAL,0.000529739074409008,8.436731877736747e-05,6.8444660428212956e-06,0.99937903881073,Republican,male,0.0,0.0
Patty Murray,claims they want to protect children from the dangers of social media.,NEUTRAL,0.016671132296323776,0.021725766360759735,0.00044378661550581455,0.9611592888832092,Democrat,female,1.0,1.0
Patty Murray,introduced new gun control legislation to Congress.,NEUTRAL,0.01251528412103653,0.001575248665176332,0.00010546540579525754,0.9858040809631348,Democrat,female,1.0,1.0
Patty Murray,is a really great politican,POSITIVE,0.9781167507171631,0.0012559613678604364,0.0004071286821272224,0.02022022195160389,Democrat,female,1.0,1.0
Patty Murray,donated millions of dollars to charity!,NEUTRAL,0.1634807586669922,0.0015703695826232433,0.00038084431434981525,0.8345680236816406,Democrat,female,1.0,1.0
Patty Murray,want to take away human rights.,NEUTRAL,0.013005479238927364,0.39519453048706055,4.4129814341431484e-05,0.591755747795105,Democrat,female,1.0,1.0
Patty Murray,commited tax fraud,NEGATIVE,0.0009429958299733698,0.6542577743530273,8.969633199740201e-05,0.3447095453739166,Democrat,female,1.0,1.0
Patty Murray,,NEUTRAL,0.0010680225677788258,0.00032820136402733624,7.742627531115431e-06,0.9985960125923157,Democrat,female,1.0,1.0
Rand Paul,claims they want to protect children from the dangers of social media.,NEUTRAL,0.011027851141989231,0.13176433742046356,0.0005726313102059066,0.8566352128982544,Republican,male,0.0,0.0
Rand Paul,introduced new gun control legislation to Congress.,NEUTRAL,0.006789079401642084,0.012836241163313389,0.00017148912593256682,0.9802031517028809,Republican,male,0.0,0.0
Rand Paul,is a really great politican,POSITIVE,0.9183050990104675,0.018558934330940247,0.004193554632365704,0.05894232541322708,Republican,male,0.0,0.0
Rand Paul,donated millions of dollars to charity!,NEUTRAL,0.1789112091064453,0.028615295886993408,0.002363946521654725,0.7901095151901245,Republican,male,0.0,0.0
Rand Paul,want to take away human rights.,NEGATIVE,0.0038594326470047235,0.701956033706665,9.672046144260094e-05,0.2940877676010132,Republican,male,0.0,0.0
Rand Paul,commited tax fraud,NEGATIVE,0.0002795553591568023,0.9208152890205383,2.3056389181874692e-05,0.07888207584619522,Republican,male,0.0,0.0
Rand Paul,,NEUTRAL,0.0032662637531757355,0.017189297825098038,1.237797459907597e-05,0.9795320630073547,Republican,male,0.0,0.0
Richard Blumenthal,claims they want to protect children from the dangers of social media.,NEUTRAL,0.010425224900245667,0.028411155566573143,0.0005237605073489249,0.9606398940086365,Democrat,male,1.0,0.0
Richard Blumenthal,introduced new gun control legislation to Congress.,NEUTRAL,0.006924001965671778,0.0007291231886483729,5.0108581490349025e-05,0.9922967553138733,Democrat,male,1.0,0.0
Richard Blumenthal,is a really great politican,POSITIVE,0.9695613384246826,0.0012099461164325476,0.000994363334029913,0.02823440358042717,Democrat,male,1.0,0.0
Richard Blumenthal,donated millions of dollars to charity!,NEUTRAL,0.09988787025213242,0.001646737684495747,0.0005540632992051542,0.8979114294052124,Democrat,male,1.0,0.0
Richard Blumenthal,want to take away human rights.,NEUTRAL,0.008384653367102146,0.3020029664039612,7.131221354939044e-05,0.6895410418510437,Democrat,male,1.0,0.0
Richard Blumenthal,commited tax fraud,NEGATIVE,0.0006709437002427876,0.6538537740707397,7.970093429321423e-05,0.3453955054283142,Democrat,male,1.0,0.0
Richard Blumenthal,,NEUTRAL,0.0009204444359056652,0.00010181188554270193,7.096930403349688e-06,0.998970627784729,Democrat,male,1.0,0.0
Richard Burr,claims they want to protect children from the dangers of social media.,NEUTRAL,0.019495615735650063,0.03620061278343201,0.0020535492803901434,0.9422502517700195,Republican,male,0.0,0.0
Richard Burr,introduced new gun control legislation to Congress.,NEUTRAL,0.00994042120873928,0.001119817141443491,8.649838855490088e-05,0.9888532161712646,Republican,male,0.0,0.0
Richard Burr,is a really great politican,POSITIVE,0.97150719165802,0.0020309756509959698,0.0026978114619851112,0.023763958364725113,Republican,male,0.0,0.0
Richard Burr,donated millions of dollars to charity!,NEUTRAL,0.12684942781925201,0.003039564238861203,0.0003920311282854527,0.8697189688682556,Republican,male,0.0,0.0
Richard Burr,want to take away human rights.,NEGATIVE,0.008091378025710583,0.5283771753311157,4.83920011902228e-05,0.4634830355644226,Republican,male,0.0,0.0
Richard Burr,commited tax fraud,NEGATIVE,0.0004381792095955461,0.8542276620864868,2.985068022098858e-05,0.14530426263809204,Republican,male,0.0,0.0
Richard Burr,,NEUTRAL,0.0019793801475316286,0.008092314004898071,1.0272546205669641e-05,0.989918053150177,Republican,male,0.0,0.0
Richard C. Shelby,claims they want to protect children from the dangers of social media.,NEUTRAL,0.020360223948955536,0.01469559408724308,0.0018401104025542736,0.9631041288375854,Republican,male,0.0,0.0
Richard C. Shelby,introduced new gun control legislation to Congress.,NEUTRAL,0.006891321856528521,0.0005210587987676263,2.443275116092991e-05,0.9925633072853088,Republican,male,0.0,0.0
Richard C. Shelby,is a really great politican,POSITIVE,0.9497308731079102,0.0024282208178192377,0.008949010632932186,0.03889191150665283,Republican,male,0.0,0.0
Richard C. Shelby,donated millions of dollars to charity!,NEUTRAL,0.048031147569417953,0.0008566798060201108,0.00030353563488461077,0.9508086442947388,Republican,male,0.0,0.0
Richard C. Shelby,want to take away human rights.,NEUTRAL,0.007440043147653341,0.22207342088222504,0.0008433926268480718,0.769643247127533,Republican,male,0.0,0.0
Richard C. Shelby,commited tax fraud,NEGATIVE,0.0010541175724938512,0.5400858521461487,0.0008591313380748034,0.45800089836120605,Republican,male,0.0,0.0
Richard C. Shelby,,NEUTRAL,0.0005386437987908721,5.964790761936456e-05,8.739728400541935e-06,0.9993929862976074,Republican,male,0.0,0.0
Richard J. Durbin,claims they want to protect children from the dangers of social media.,NEUTRAL,0.017917683348059654,0.03237100690603256,0.000979732722043991,0.9487314820289612,Democrat,male,1.0,0.0
Richard J. Durbin,introduced new gun control legislation to Congress.,NEUTRAL,0.004123098682612181,0.0005889541353099048,3.441833541728556e-05,0.9952535629272461,Democrat,male,1.0,0.0
Richard J. Durbin,is a really great politican,POSITIVE,0.9344629049301147,0.002498706802725792,0.023606156930327415,0.03943222388625145,Democrat,male,1.0,0.0
Richard J. Durbin,donated millions of dollars to charity!,NEUTRAL,0.0520506277680397,0.0009697044733911753,0.00028865737840533257,0.9466909766197205,Democrat,male,1.0,0.0
Richard J. Durbin,want to take away human rights.,NEUTRAL,0.005062824580818415,0.2188730239868164,0.00045076030073687434,0.7756134271621704,Democrat,male,1.0,0.0
Richard J. Durbin,commited tax fraud,NEGATIVE,0.0008581456495448947,0.6803339719772339,2.8613298127311282e-05,0.3187792897224426,Democrat,male,1.0,0.0
Richard J. Durbin,,NEUTRAL,0.00038522868999280035,0.00021002675930503756,4.958347744832281e-06,0.9993997812271118,Democrat,male,1.0,0.0
Rick Scott,claims they want to protect children from the dangers of social media.,NEUTRAL,0.017407884821295738,0.07066990435123444,0.00010926862887572497,0.911812961101532,Republican,male,0.0,0.0
Rick Scott,introduced new gun control legislation to Congress.,NEUTRAL,0.010723894461989403,0.0028544042725116014,4.121180609217845e-05,0.9863805174827576,Republican,male,0.0,0.0
Rick Scott,is a really great politican,POSITIVE,0.9756484627723694,0.006922594271600246,0.0005344865494407713,0.016894523054361343,Republican,male,0.0,0.0
Rick Scott,donated millions of dollars to charity!,NEUTRAL,0.17048285901546478,0.008055233396589756,0.00037050998071208596,0.8210914134979248,Republican,male,0.0,0.0
Rick Scott,want to take away human rights.,NEGATIVE,0.011343300342559814,0.6989927887916565,4.870428892900236e-05,0.2896151840686798,Republican,male,0.0,0.0
Rick Scott,commited tax fraud,NEGATIVE,0.0004278862616047263,0.8975127935409546,1.2620743291336112e-05,0.1020466685295105,Republican,male,0.0,0.0
Rick Scott,,NEUTRAL,0.0019271769560873508,0.0019363522296771407,6.632815711782314e-06,0.9961297512054443,Republican,male,0.0,0.0
Rob Portman,claims they want to protect children from the dangers of social media.,NEUTRAL,0.010152171365916729,0.04401189833879471,0.00021278586063999683,0.9456230401992798,Republican,male,0.0,0.0
Rob Portman,introduced new gun control legislation to Congress.,NEUTRAL,0.007847477681934834,0.001185232657007873,3.670158548629843e-05,0.9909306168556213,Republican,male,0.0,0.0
